Lon,Lat,Year,TG,PID,PFT,age,cmass,ndist,ecoregion,relative
-125.75,64.75,2092,275.19879150390625,3,BNE,120,1.36,1,TAIGA CORDILLERA,0.10461538461538462
-125.75,64.75,2092,275.19879150390625,4,BNE,40,0.27,3,TAIGA CORDILLERA,0.045454545454545456
-125.75,64.75,2092,275.19879150390625,5,BNE,43,0.24,1,TAIGA CORDILLERA,0.03889789303079416
-125.75,64.75,2092,275.19879150390625,6,BNE,168,3.07,2,TAIGA CORDILLERA,0.23399390243902435
-125.75,64.75,2092,275.19879150390625,7,BNE,326,8.72,0,TAIGA CORDILLERA,0.9437229437229437
-125.75,64.75,2092,275.19879150390625,8,BNE,198,10.65,2,TAIGA CORDILLERA,0.9585958595859585
-125.75,64.75,2092,275.19879150390625,9,BNE,124,2.84,2,TAIGA CORDILLERA,0.27151051625239003
-125.75,64.75,2092,275.19879150390625,10,BNE,78,0.46,2,TAIGA CORDILLERA,0.04096170970614426
-125.75,64.75,2092,275.19879150390625,11,BNE,308,8.65,0,TAIGA CORDILLERA,0.8615537848605577
-125.75,64.75,2092,275.19879150390625,12,BNE,155,4.2,1,TAIGA CORDILLERA,0.32941176470588235
-125.75,64.75,2092,275.19879150390625,13,BNE,280,9.18,1,TAIGA CORDILLERA,0.8330308529945554
-125.75,64.75,2092,275.19879150390625,14,BNE,13,0.22,4,TAIGA CORDILLERA,0.1456953642384106
-125.75,64.75,2092,275.19879150390625,15,BNE,31,0.31,2,TAIGA CORDILLERA,0.07380952380952381
-125.75,64.75,2092,275.19879150390625,16,BNE,260,9.49,1,TAIGA CORDILLERA,0.9605263157894737
-125.75,64.75,2092,275.19879150390625,17,BNE,46,0.23,2,TAIGA CORDILLERA,0.03500761035007611
-125.75,64.75,2092,275.19879150390625,18,BNE,47,0.12,1,TAIGA CORDILLERA,0.016150740242261104
-125.75,64.75,2092,275.19879150390625,19,BNE,305,9.33,0,TAIGA CORDILLERA,0.7560777957860616
-125.75,64.75,2092,275.19879150390625,20,BNE,189,5.55,2,TAIGA CORDILLERA,0.4675652906486942
-125.75,64.75,2092,275.19879150390625,21,BNE,2,0,4,TAIGA CORDILLERA,0
-125.75,64.75,2092,275.19879150390625,22,BNE,343,8.94,0,TAIGA CORDILLERA,0.749371332774518
-125.75,64.75,2092,275.19879150390625,23,BNE,152,3.2,1,TAIGA CORDILLERA,0.2277580071174377
-125.75,64.75,2092,275.19879150390625,24,BNE,245,9.36,1,TAIGA CORDILLERA,0.8682745825602969
-125.75,64.75,2093,276.12396240234375,0,BNE,386,8.92,0,TAIGA CORDILLERA,0.9019211324570272
-125.75,64.75,2093,276.12396240234375,1,BNE,652,9.22,0,TAIGA CORDILLERA,1
-125.75,64.75,2093,276.12396240234375,2,BNE,718,8.28,0,TAIGA CORDILLERA,0.9987937273823885
-125.75,64.75,2093,276.12396240234375,3,BNE,121,1.37,1,TAIGA CORDILLERA,0.10458015267175572
-125.75,64.75,2093,276.12396240234375,4,BNE,41,0.27,3,TAIGA CORDILLERA,0.045075125208681135
-125.75,64.75,2093,276.12396240234375,5,BNE,44,0.24,1,TAIGA CORDILLERA,0.03755868544600939
-125.75,64.75,2093,276.12396240234375,6,BNE,169,3.13,2,TAIGA CORDILLERA,0.23604826546003013
-125.75,64.75,2093,276.12396240234375,7,BNE,327,8.84,0,TAIGA CORDILLERA,0.9444444444444445
-125.75,64.75,2093,276.12396240234375,8,BNE,199,10.76,2,TAIGA CORDILLERA,0.9590017825311942
-125.75,64.75,2093,276.12396240234375,9,BNE,125,2.86,2,TAIGA CORDILLERA,0.2695570216776626
-125.75,64.75,2093,276.12396240234375,10,BNE,79,0.46,2,TAIGA CORDILLERA,0.04024496937882765
-125.75,64.75,2093,276.12396240234375,11,BNE,309,8.75,0,TAIGA CORDILLERA,0.8620689655172413
-125.75,64.75,2093,276.12396240234375,12,BNE,156,4.26,1,TAIGA CORDILLERA,0.33023255813953484
-125.75,64.75,2093,276.12396240234375,13,BNE,281,9.29,1,TAIGA CORDILLERA,0.834681042228212
-125.75,64.75,2093,276.12396240234375,14,BNE,14,0.25,4,TAIGA CORDILLERA,0.15151515151515152
-125.75,64.75,2093,276.12396240234375,15,BNE,32,0.31,2,TAIGA CORDILLERA,0.07159353348729793
-125.75,64.75,2093,276.12396240234375,16,BNE,261,9.6,1,TAIGA CORDILLERA,0.960960960960961
-125.75,64.75,2093,276.12396240234375,17,BNE,47,0.23,2,TAIGA CORDILLERA,0.03392330383480826
-125.75,64.75,2093,276.12396240234375,18,BNE,48,0.12,1,TAIGA CORDILLERA,0.015852047556142668
-125.75,64.75,2093,276.12396240234375,19,BNE,306,9.45,0,TAIGA CORDILLERA,0.76580226904376
-125.75,64.75,2093,276.12396240234375,20,BNE,190,5.64,2,TAIGA CORDILLERA,0.47078464106844736
-125.75,64.75,2093,276.12396240234375,21,BNE,3,0.01,4,TAIGA CORDILLERA,0.018518518518518517
-125.75,64.75,2093,276.12396240234375,22,BNE,344,9.04,0,TAIGA CORDILLERA,0.7514546965918537
-125.75,64.75,2093,276.12396240234375,23,BNE,153,3.25,1,TAIGA CORDILLERA,0.22887323943661972
-125.75,64.75,2093,276.12396240234375,24,BNE,246,9.47,1,TAIGA CORDILLERA,0.869605142332415
-125.75,64.75,2094,275.0053405761719,0,BNE,387,9.03,0,TAIGA CORDILLERA,0.9029999999999999
-125.75,64.75,2094,275.0053405761719,1,BNE,653,9.34,0,TAIGA CORDILLERA,1
-125.75,64.75,2094,275.0053405761719,2,BNE,719,8.37,0,TAIGA CORDILLERA,0.9988066825775657
-125.75,64.75,2094,275.0053405761719,3,BNE,122,1.39,1,TAIGA CORDILLERA,0.10451127819548872
-125.75,64.75,2094,275.0053405761719,4,BNE,42,0.27,3,TAIGA CORDILLERA,0.04655172413793104
-125.75,64.75,2094,275.0053405761719,5,BNE,45,0.23,1,TAIGA CORDILLERA,0.03560371517027864
-125.75,64.75,2094,275.0053405761719,6,BNE,170,3.2,2,TAIGA CORDILLERA,0.23827252419955325
-125.75,64.75,2094,275.0053405761719,7,BNE,328,8.98,0,TAIGA CORDILLERA,0.9452631578947369
-125.75,64.75,2094,275.0053405761719,8,BNE,200,10.89,2,TAIGA CORDILLERA,0.9594713656387664
-125.75,64.75,2094,275.0053405761719,9,BNE,126,2.89,2,TAIGA CORDILLERA,0.2680890538033395
-125.75,64.75,2094,275.0053405761719,10,BNE,80,0.46,2,TAIGA CORDILLERA,0.03955288048151333
-125.75,64.75,2094,275.0053405761719,11,BNE,310,8.85,0,TAIGA CORDILLERA,0.8634146341463415
-125.75,64.75,2094,275.0053405761719,12,BNE,157,4.34,1,TAIGA CORDILLERA,0.34308300395256913
-125.75,64.75,2094,275.0053405761719,13,BNE,282,9.41,1,TAIGA CORDILLERA,0.8554545454545455
-125.75,64.75,2094,275.0053405761719,14,BNE,15,0.29,4,TAIGA CORDILLERA,0.15760869565217392
-125.75,64.75,2094,275.0053405761719,15,BNE,33,0.3,2,TAIGA CORDILLERA,0.06726457399103139
-125.75,64.75,2094,275.0053405761719,16,BNE,262,9.33,1,TAIGA CORDILLERA,0.9598765432098765
-125.75,64.75,2094,275.0053405761719,17,BNE,48,0.23,2,TAIGA CORDILLERA,0.03333333333333333
-125.75,64.75,2094,275.0053405761719,18,BNE,49,0.12,1,TAIGA CORDILLERA,0.015384615384615384
-125.75,64.75,2094,275.0053405761719,19,BNE,307,9.58,0,TAIGA CORDILLERA,0.7682437850842021
-125.75,64.75,2094,275.0053405761719,20,BNE,191,5.75,2,TAIGA CORDILLERA,0.47481420313790257
-125.75,64.75,2094,275.0053405761719,21,BNE,4,0.01,4,TAIGA CORDILLERA,0.014705882352941173
-125.75,64.75,2094,275.0053405761719,22,BNE,345,9.17,0,TAIGA CORDILLERA,0.7534921939194741
-125.75,64.75,2094,275.0053405761719,23,BNE,154,3.31,1,TAIGA CORDILLERA,0.23642857142857143
-125.75,64.75,2094,275.0053405761719,24,BNE,247,9.61,1,TAIGA CORDILLERA,0.8712601994560291
-125.75,64.75,2095,275.42510986328125,0,BNE,388,9.1,0,TAIGA CORDILLERA,0.9036742800397218
-125.75,64.75,2095,275.42510986328125,1,BNE,654,9.41,0,TAIGA CORDILLERA,1
-125.75,64.75,2095,275.42510986328125,2,BNE,720,8.46,0,TAIGA CORDILLERA,0.9988193624557261
-125.75,64.75,2095,275.42510986328125,3,BNE,123,1.36,1,TAIGA CORDILLERA,0.10141685309470545
-125.75,64.75,2095,275.42510986328125,4,BNE,43,0.26,3,TAIGA CORDILLERA,0.04340567612687814
-125.75,64.75,2095,275.42510986328125,5,BNE,46,0.23,1,TAIGA CORDILLERA,0.035060975609756094
-125.75,64.75,2095,275.42510986328125,6,BNE,171,3.24,2,TAIGA CORDILLERA,0.23964497041420121
-125.75,64.75,2095,275.42510986328125,7,BNE,329,9.06,0,TAIGA CORDILLERA,0.9457202505219207
-125.75,64.75,2095,275.42510986328125,8,BNE,201,10.87,2,TAIGA CORDILLERA,0.9585537918871252
-125.75,64.75,2095,275.42510986328125,9,BNE,127,2.9,2,TAIGA CORDILLERA,0.27001862197392923
-125.75,64.75,2095,275.42510986328125,10,BNE,81,0.46,2,TAIGA CORDILLERA,0.04088888888888889
-125.75,64.75,2095,275.42510986328125,11,BNE,311,8.8,0,TAIGA CORDILLERA,0.8627450980392156
-125.75,64.75,2095,275.42510986328125,12,BNE,158,4.38,1,TAIGA CORDILLERA,0.3437990580847724
-125.75,64.75,2095,275.42510986328125,13,BNE,283,9.27,1,TAIGA CORDILLERA,0.8535911602209945
-125.75,64.75,2095,275.42510986328125,14,BNE,16,0.31,4,TAIGA CORDILLERA,0.15816326530612246
-125.75,64.75,2095,275.42510986328125,15,BNE,34,0.29,2,TAIGA CORDILLERA,0.06345733041575491
-125.75,64.75,2095,275.42510986328125,16,BNE,263,9.39,1,TAIGA CORDILLERA,0.960122699386503
-125.75,64.75,2095,275.42510986328125,17,BNE,49,0.23,2,TAIGA CORDILLERA,0.03244005641748943
-125.75,64.75,2095,275.42510986328125,18,BNE,50,0.12,1,TAIGA CORDILLERA,0.015424164524421594
-125.75,64.75,2095,275.42510986328125,19,BNE,308,9.41,0,TAIGA CORDILLERA,0.765040650406504
-125.75,64.75,2095,275.42510986328125,20,BNE,192,5.81,2,TAIGA CORDILLERA,0.47701149425287354
-125.75,64.75,2095,275.42510986328125,21,BNE,5,0.01,4,TAIGA CORDILLERA,0.013157894736842108
-125.75,64.75,2095,275.42510986328125,22,BNE,346,9.25,0,TAIGA CORDILLERA,0.7551020408163265
-125.75,64.75,2095,275.42510986328125,23,BNE,155,3.34,1,TAIGA CORDILLERA,0.24011502516175412
-125.75,64.75,2095,275.42510986328125,24,BNE,248,9.67,1,TAIGA CORDILLERA,0.8719567177637512
-125.75,64.75,2096,275.819091796875,0,BNE,389,9.18,0,TAIGA CORDILLERA,0.9179999999999999
-125.75,64.75,2096,275.819091796875,1,BNE,655,9.48,0,TAIGA CORDILLERA,1
-125.75,64.75,2096,275.819091796875,2,BNE,721,8.49,0,TAIGA CORDILLERA,0.9988235294117648
-125.75,64.75,2096,275.819091796875,3,BNE,124,1.37,1,TAIGA CORDILLERA,0.10095799557848195
-125.75,64.75,2096,275.819091796875,4,BNE,44,0.26,3,TAIGA CORDILLERA,0.0420032310177706
-125.75,64.75,2096,275.819091796875,5,BNE,47,0.23,1,TAIGA CORDILLERA,0.035114503816793895
-125.75,64.75,2096,275.819091796875,6,BNE,172,3.28,2,TAIGA CORDILLERA,0.24082232011747431
-125.75,64.75,2096,275.819091796875,7,BNE,330,9.15,0,TAIGA CORDILLERA,0.9462254395036195
-125.75,64.75,2096,275.819091796875,8,BNE,202,10.94,2,TAIGA CORDILLERA,0.9588080631025416
-125.75,64.75,2096,275.819091796875,9,BNE,128,2.92,2,TAIGA CORDILLERA,0.26862925482980676
-125.75,64.75,2096,275.819091796875,10,BNE,82,0.46,2,TAIGA CORDILLERA,0.04132973944294699
-125.75,64.75,2096,275.819091796875,11,BNE,312,8.88,0,TAIGA CORDILLERA,0.8629737609329446
-125.75,64.75,2096,275.819091796875,12,BNE,159,4.38,1,TAIGA CORDILLERA,0.3421875
-125.75,64.75,2096,275.819091796875,13,BNE,284,9.36,1,TAIGA CORDILLERA,0.8547945205479452
-125.75,64.75,2096,275.819091796875,14,BNE,17,0.33,4,TAIGA CORDILLERA,0.15566037735849056
-125.75,64.75,2096,275.819091796875,15,BNE,35,0.28,2,TAIGA CORDILLERA,0.05907172995780591
-125.75,64.75,2096,275.819091796875,16,BNE,264,9.47,1,TAIGA CORDILLERA,0.960446247464503
-125.75,64.75,2096,275.819091796875,17,BNE,50,0.23,2,TAIGA CORDILLERA,0.032951289398280806
-125.75,64.75,2096,275.819091796875,18,BNE,51,0.12,1,TAIGA CORDILLERA,0.015037593984962407
-125.75,64.75,2096,275.819091796875,19,BNE,309,9.34,0,TAIGA CORDILLERA,0.7712634186622627
-125.75,64.75,2096,275.819091796875,20,BNE,193,5.77,2,TAIGA CORDILLERA,0.4748971193415638
-125.75,64.75,2096,275.819091796875,21,BNE,6,0.02,4,TAIGA CORDILLERA,0.02469135802469136
-125.75,64.75,2096,275.819091796875,22,BNE,347,9.32,0,TAIGA CORDILLERA,0.7564935064935066
-125.75,64.75,2096,275.819091796875,23,BNE,156,3.24,1,TAIGA CORDILLERA,0.2368421052631579
-125.75,64.75,2096,275.819091796875,24,BNE,249,9.74,1,TAIGA CORDILLERA,0.8790613718411553
-125.75,64.75,2097,274.5711669921875,0,BNE,390,9.32,0,TAIGA CORDILLERA,0.9191321499013807
-125.75,64.75,2097,274.5711669921875,1,BNE,656,9.51,0,TAIGA CORDILLERA,1
-125.75,64.75,2097,274.5711669921875,2,BNE,722,8.65,0,TAIGA CORDILLERA,0.9988452655889146
-125.75,64.75,2097,274.5711669921875,3,BNE,125,1.39,1,TAIGA CORDILLERA,0.10087082728592163
-125.75,64.75,2097,274.5711669921875,4,BNE,45,0.26,3,TAIGA CORDILLERA,0.04100946372239748
-125.75,64.75,2097,274.5711669921875,5,BNE,48,0.23,1,TAIGA CORDILLERA,0.03362573099415205
-125.75,64.75,2097,274.5711669921875,6,BNE,173,3.37,2,TAIGA CORDILLERA,0.24420289855072463
-125.75,64.75,2097,274.5711669921875,7,BNE,331,9.07,0,TAIGA CORDILLERA,0.94577685088634
-125.75,64.75,2097,274.5711669921875,8,BNE,203,11.08,2,TAIGA CORDILLERA,0.9593073593073592
-125.75,64.75,2097,274.5711669921875,9,BNE,129,2.96,2,TAIGA CORDILLERA,0.27155963302752295
-125.75,64.75,2097,274.5711669921875,10,BNE,83,0.46,2,TAIGA CORDILLERA,0.040421792618629174
-125.75,64.75,2097,274.5711669921875,11,BNE,313,8.77,0,TAIGA CORDILLERA,0.8614931237721022
-125.75,64.75,2097,274.5711669921875,12,BNE,160,4.41,1,TAIGA CORDILLERA,0.3413312693498452
-125.75,64.75,2097,274.5711669921875,13,BNE,285,9.49,1,TAIGA CORDILLERA,0.8557258791704239
-125.75,64.75,2097,274.5711669921875,14,BNE,18,0.36,4,TAIGA CORDILLERA,0.15450643776824033
-125.75,64.75,2097,274.5711669921875,15,BNE,36,0.28,2,TAIGA CORDILLERA,0.05679513184584179
-125.75,64.75,2097,274.5711669921875,16,BNE,265,9.6,1,TAIGA CORDILLERA,0.960960960960961
-125.75,64.75,2097,274.5711669921875,17,BNE,51,0.23,2,TAIGA CORDILLERA,0.03185595567867036
-125.75,64.75,2097,274.5711669921875,18,BNE,52,0.12,1,TAIGA CORDILLERA,0.014669926650366748
-125.75,64.75,2097,274.5711669921875,19,BNE,310,9.49,0,TAIGA CORDILLERA,0.7823577906018137
-125.75,64.75,2097,274.5711669921875,20,BNE,194,5.89,2,TAIGA CORDILLERA,0.4835796387520525
-125.75,64.75,2097,274.5711669921875,21,BNE,7,0.05,4,TAIGA CORDILLERA,0.05319148936170213
-125.75,64.75,2097,274.5711669921875,22,BNE,348,9.46,0,TAIGA CORDILLERA,0.7722448979591837
-125.75,64.75,2097,274.5711669921875,23,BNE,157,3.32,1,TAIGA CORDILLERA,0.24005784526391902
-125.75,64.75,2097,274.5711669921875,24,BNE,250,9.89,1,TAIGA CORDILLERA,0.8806767586821015
-125.75,64.75,2098,275.0335998535156,0,BNE,391,9.48,0,TAIGA CORDILLERA,0.920388349514563
-125.75,64.75,2098,275.0335998535156,1,BNE,657,9.67,0,TAIGA CORDILLERA,1
-125.75,64.75,2098,275.0335998535156,2,BNE,723,8.81,0,TAIGA CORDILLERA,0.9988662131519275
-125.75,64.75,2098,275.0335998535156,3,BNE,126,1.41,1,TAIGA CORDILLERA,0.10078627591136526
-125.75,64.75,2098,275.0335998535156,4,BNE,46,0.26,3,TAIGA CORDILLERA,0.03927492447129909
-125.75,64.75,2098,275.0335998535156,5,BNE,49,0.23,1,TAIGA CORDILLERA,0.032857142857142856
-125.75,64.75,2098,275.0335998535156,6,BNE,174,3.45,2,TAIGA CORDILLERA,0.24713467048710602
-125.75,64.75,2098,275.0335998535156,7,BNE,332,9,0,TAIGA CORDILLERA,0.9453781512605043
-125.75,64.75,2098,275.0335998535156,8,BNE,204,11.24,2,TAIGA CORDILLERA,0.959863364645602
-125.75,64.75,2098,275.0335998535156,9,BNE,130,3.01,2,TAIGA CORDILLERA,0.2709270927092709
-125.75,64.75,2098,275.0335998535156,10,BNE,84,0.22,2,TAIGA CORDILLERA,0.019349164467897976
-125.75,64.75,2098,275.0335998535156,11,BNE,314,8.92,0,TAIGA CORDILLERA,0.8635043562439496
-125.75,64.75,2098,275.0335998535156,12,BNE,161,4.51,1,TAIGA CORDILLERA,0.34427480916030534
-125.75,64.75,2098,275.0335998535156,13,BNE,286,9.64,1,TAIGA CORDILLERA,0.8568888888888889
-125.75,64.75,2098,275.0335998535156,14,BNE,19,0.39,4,TAIGA CORDILLERA,0.15415019762845852
-125.75,64.75,2098,275.0335998535156,15,BNE,37,0.28,2,TAIGA CORDILLERA,0.05436893203883495
-125.75,64.75,2098,275.0335998535156,16,BNE,266,9.75,1,TAIGA CORDILLERA,0.9615384615384615
-125.75,64.75,2098,275.0335998535156,17,BNE,52,0.23,2,TAIGA CORDILLERA,0.031506849315068496
-125.75,64.75,2098,275.0335998535156,18,BNE,53,0.12,1,TAIGA CORDILLERA,0.014201183431952664
-125.75,64.75,2098,275.0335998535156,19,BNE,311,9.23,0,TAIGA CORDILLERA,0.7895637296834901
-125.75,64.75,2098,275.0335998535156,20,BNE,195,6.02,2,TAIGA CORDILLERA,0.48863636363636365
-125.75,64.75,2098,275.0335998535156,21,BNE,8,0.07,4,TAIGA CORDILLERA,0.0736842105263158
-125.75,64.75,2098,275.0335998535156,22,BNE,349,9.42,0,TAIGA CORDILLERA,0.7708674304418985
-125.75,64.75,2098,275.0335998535156,23,BNE,158,3.39,1,TAIGA CORDILLERA,0.24565217391304348
-125.75,64.75,2098,275.0335998535156,24,BNE,251,9.87,1,TAIGA CORDILLERA,0.880463871543265
-125.75,64.75,2099,275.98052978515625,0,BNE,392,9.57,0,TAIGA CORDILLERA,0.9210779595765158
-125.75,64.75,2099,275.98052978515625,1,BNE,658,9.79,0,TAIGA CORDILLERA,1
-125.75,64.75,2099,275.98052978515625,2,BNE,724,8.94,0,TAIGA CORDILLERA,0.9988826815642459
-125.75,64.75,2099,275.98052978515625,3,BNE,127,1.43,1,TAIGA CORDILLERA,0.10098870056497175
-125.75,64.75,2099,275.98052978515625,4,BNE,47,0.26,3,TAIGA CORDILLERA,0.03795620437956205
-125.75,64.75,2099,275.98052978515625,5,BNE,50,0.23,1,TAIGA CORDILLERA,0.031724137931034485
-125.75,64.75,2099,275.98052978515625,6,BNE,175,3.52,2,TAIGA CORDILLERA,0.24946846208362863
-125.75,64.75,2099,275.98052978515625,7,BNE,333,9.13,0,TAIGA CORDILLERA,0.9461139896373058
-125.75,64.75,2099,275.98052978515625,8,BNE,205,11.36,2,TAIGA CORDILLERA,0.9602704987320372
-125.75,64.75,2099,275.98052978515625,9,BNE,131,3.05,2,TAIGA CORDILLERA,0.27207850133809097
-125.75,64.75,2099,275.98052978515625,10,BNE,85,0.22,2,TAIGA CORDILLERA,0.019538188277087035
-125.75,64.75,2099,275.98052978515625,11,BNE,315,9.03,0,TAIGA CORDILLERA,0.8641148325358852
-125.75,64.75,2099,275.98052978515625,12,BNE,162,4.58,1,TAIGA CORDILLERA,0.34802431610942247
-125.75,64.75,2099,275.98052978515625,13,BNE,287,9.75,1,TAIGA CORDILLERA,0.858274647887324
-125.75,64.75,2099,275.98052978515625,14,BNE,20,0.4,4,TAIGA CORDILLERA,0.14760147601476015
-125.75,64.75,2099,275.98052978515625,15,BNE,38,0.28,2,TAIGA CORDILLERA,0.052631578947368425
-125.75,64.75,2099,275.98052978515625,16,BNE,267,9.83,1,TAIGA CORDILLERA,0.961839530332681
-125.75,64.75,2099,275.98052978515625,17,BNE,53,0.23,2,TAIGA CORDILLERA,0.030748663101604283
-125.75,64.75,2099,275.98052978515625,18,BNE,54,0.12,1,TAIGA CORDILLERA,0.01384083044982699
-125.75,64.75,2099,275.98052978515625,19,BNE,312,9.36,0,TAIGA CORDILLERA,0.7918781725888324
-125.75,64.75,2099,275.98052978515625,20,BNE,196,6.11,2,TAIGA CORDILLERA,0.49115755627009644
-125.75,64.75,2099,275.98052978515625,21,BNE,9,0.08,4,TAIGA CORDILLERA,0.0816326530612245
-125.75,64.75,2099,275.98052978515625,22,BNE,350,9.55,0,TAIGA CORDILLERA,0.7732793522267206
-125.75,64.75,2099,275.98052978515625,23,BNE,159,3.3,1,TAIGA CORDILLERA,0.24264705882352938
-125.75,64.75,2099,275.98052978515625,24,BNE,252,9.99,1,TAIGA CORDILLERA,0.881729920564872
-125.25,64.75,2091,274.8699035644531,0,BNE,386,9.5,0,TAIGA CORDILLERA,0.958627648839556
-125.25,64.75,2091,274.8699035644531,1,BNE,170,4.82,1,TAIGA CORDILLERA,0.37863315003927733
-125.25,64.75,2091,274.8699035644531,2,BNE,1141,10.21,0,TAIGA CORDILLERA,1
-125.25,64.75,2091,274.8699035644531,3,BNE,466,9.78,0,TAIGA CORDILLERA,1
-125.25,64.75,2091,274.8699035644531,4,BNE,241,9.77,1,TAIGA CORDILLERA,0.9898682877406282
-125.25,64.75,2091,274.8699035644531,5,BNE,88,0.7,1,TAIGA CORDILLERA,0.06375227686703097
-125.25,64.75,2091,274.8699035644531,6,BNE,67,0.37,1,TAIGA CORDILLERA,0.03733602421796165
-125.25,64.75,2091,274.8699035644531,7,BNE,598,7.99,0,TAIGA CORDILLERA,0.9649758454106281
-125.25,64.75,2091,274.8699035644531,8,BNE,464,7.96,0,TAIGA CORDILLERA,1
-125.25,64.75,2091,274.8699035644531,9,BNE,262,9.73,1,TAIGA CORDILLERA,0.9908350305498982
-125.25,64.75,2091,274.8699035644531,10,BNE,612,7.91,0,TAIGA CORDILLERA,0.9962216624685138
-125.25,64.75,2091,274.8699035644531,11,BNE,241,8.47,1,TAIGA CORDILLERA,0.9825986078886311
-125.25,64.75,2091,274.8699035644531,12,BNE,1141,7.74,0,TAIGA CORDILLERA,0.9614906832298136
-125.25,64.75,2091,274.8699035644531,13,BNE,71,0.1,1,TAIGA CORDILLERA,0.009560229445506694
-125.25,64.75,2091,274.8699035644531,14,BNE,344,9.74,0,TAIGA CORDILLERA,0.9338446788111218
-125.25,64.75,2091,274.8699035644531,15,BNE,564,9.88,0,TAIGA CORDILLERA,0.9929648241206029
-125.25,64.75,2091,274.8699035644531,16,BNE,785,8.24,0,TAIGA CORDILLERA,0.9832935560859188
-125.25,64.75,2091,274.8699035644531,17,BNE,2,0,3,TAIGA CORDILLERA,0
-125.25,64.75,2091,274.8699035644531,18,BNE,216,8.22,1,TAIGA CORDILLERA,0.9774078478002378
-125.25,64.75,2091,274.8699035644531,19,BNE,169,3.85,1,TAIGA CORDILLERA,0.28969149736644095
-125.25,64.75,2091,274.8699035644531,20,BNE,10,0.11,4,TAIGA CORDILLERA,0.08270676691729323
-125.25,64.75,2091,274.8699035644531,21,BNE,744,9.27,0,TAIGA CORDILLERA,0.9646201873048907
-125.25,64.75,2091,274.8699035644531,22,BNE,22,0.49,2,TAIGA CORDILLERA,0.16498316498316498
-125.25,64.75,2091,274.8699035644531,23,BNE,348,9.53,0,TAIGA CORDILLERA,0.9645748987854251
-125.25,64.75,2091,274.8699035644531,24,BNE,66,0.13,2,TAIGA CORDILLERA,0.012871287128712872
-125.25,64.75,2092,275.3824768066406,0,BNE,387,9.3,0,TAIGA CORDILLERA,0.9567901234567902
-125.25,64.75,2092,275.3824768066406,1,BNE,171,4.95,1,TAIGA CORDILLERA,0.39007092198581556
-125.25,64.75,2092,275.3824768066406,2,BNE,1142,10.34,0,TAIGA CORDILLERA,1
-125.25,64.75,2092,275.3824768066406,3,BNE,467,9.9,0,TAIGA CORDILLERA,1
-125.25,64.75,2092,275.3824768066406,4,BNE,242,9.94,1,TAIGA CORDILLERA,0.9900398406374502
-125.25,64.75,2092,275.3824768066406,5,BNE,89,0.71,1,TAIGA CORDILLERA,0.06322350845948353
-125.25,64.75,2092,275.3824768066406,6,BNE,68,0.37,1,TAIGA CORDILLERA,0.03620352250489237
-125.25,64.75,2092,275.3824768066406,7,BNE,599,8.15,0,TAIGA CORDILLERA,0.9656398104265403
-125.25,64.75,2092,275.3824768066406,8,BNE,465,8.13,0,TAIGA CORDILLERA,1
-125.25,64.75,2092,275.3824768066406,9,BNE,263,9.89,1,TAIGA CORDILLERA,0.9909819639278558
-125.25,64.75,2092,275.3824768066406,10,BNE,613,8.08,0,TAIGA CORDILLERA,0.996300863131936
-125.25,64.75,2092,275.3824768066406,11,BNE,242,8.63,1,TAIGA CORDILLERA,0.9829157175398633
-125.25,64.75,2092,275.3824768066406,12,BNE,1142,7.89,0,TAIGA CORDILLERA,0.9621951219512196
-125.25,64.75,2092,275.3824768066406,13,BNE,72,0.11,1,TAIGA CORDILLERA,0.01021355617455896
-125.25,64.75,2092,275.3824768066406,14,BNE,345,9.91,0,TAIGA CORDILLERA,0.9349056603773586
-125.25,64.75,2092,275.3824768066406,15,BNE,565,10.05,0,TAIGA CORDILLERA,0.9930830039525691
-125.25,64.75,2092,275.3824768066406,16,BNE,786,8.43,0,TAIGA CORDILLERA,0.983663943990665
-125.25,64.75,2092,275.3824768066406,17,BNE,3,0,3,TAIGA CORDILLERA,0
-125.25,64.75,2092,275.3824768066406,18,BNE,217,8.37,1,TAIGA CORDILLERA,0.9870283018867925
-125.25,64.75,2092,275.3824768066406,19,BNE,170,3.96,1,TAIGA CORDILLERA,0.29398663697104677
-125.25,64.75,2092,275.3824768066406,20,BNE,11,0.13,4,TAIGA CORDILLERA,0.08441558441558442
-125.25,64.75,2092,275.3824768066406,21,BNE,745,9.33,0,TAIGA CORDILLERA,0.9648397104446743
-125.25,64.75,2092,275.3824768066406,22,BNE,23,0.51,2,TAIGA CORDILLERA,0.16346153846153846
-125.25,64.75,2092,275.3824768066406,23,BNE,349,9.7,0,TAIGA CORDILLERA,0.9651741293532339
-125.25,64.75,2092,275.3824768066406,24,BNE,67,0.13,2,TAIGA CORDILLERA,0.013052208835341366
-125.25,64.75,2093,276.3108825683594,0,BNE,388,9.37,0,TAIGA CORDILLERA,0.9570990806945863
-125.25,64.75,2093,276.3108825683594,1,BNE,172,5.03,1,TAIGA CORDILLERA,0.39266198282591724
-125.25,64.75,2093,276.3108825683594,2,BNE,1143,10.45,0,TAIGA CORDILLERA,1
-125.25,64.75,2093,276.3108825683594,3,BNE,468,10.01,0,TAIGA CORDILLERA,1
-125.25,64.75,2093,276.3108825683594,4,BNE,243,10.06,1,TAIGA CORDILLERA,0.9901574803149606
